onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	8	1
32	8	1	paper_moderate_031_new	6	531	0.0	8	1
40	8	1	foliage_final_071_new	2	171	0.0	8	1
48	8	1	glass_object_011_new	3	261	0.0	8	1
56	8	1	leather_object_015_new	4	365	0.0	8	1
64	8	1	metal_moderate_049_new	5	449	0.0	8	1
72	8	1	stone_moderate_038_new	8	738	0.0	8	1
80	8	1	glass_object_047_new	3	297	0.0	8	1
88	8	1	foliage_final_072_new	2	172	0.0	8	1
96	8	1	paper_object_049_new	6	599	0.0	8	1
104	8	1	paper_moderate_022_new	6	522	0.0	8	1
112	8	1	leather_object_032_new	4	382	0.0	8	1
120	8	1	water_object_027_new	9	877	0.0	8	1
128	8	1	leather_object_024_new	4	374	0.0	8	1
136	8	1	wood_moderate_047_new	10	947	0.0	8	1
144	8	2	wood_moderate_047_new	10	947	149.12107020200347	8	1
152	8	1	fabric_moderate_050_new	1	50	0.0	8	1
160	8	1	wood_moderate_009_new	10	909	0.0	8	1
168	8	1	fabric_object_029_new	1	79	0.0	8	1
176	8	1	wood_object_025_new	10	975	0.0	8	1
184	8	1	stone_object_042_new	8	792	0.0	8	1
192	8	1	stone_moderate_037_new	8	737	0.0	8	1
200	8	2	stone_moderate_037_new	8	737	202.1004411620088	8	1
208	8	1	water_moderate_025_new	9	825	0.0	8	1
216	8	1	water_object_029_new	9	879	0.0	8	1
224	8	1	water_moderate_004_new	9	804	0.0	8	1
232	8	1	leather_moderate_004_new	4	304	0.0	8	1
240	8	1	foliage_final_008_new	2	108	0.0	8	1
248	8	1	metal_moderate_040_new	5	440	0.0	8	1
256	8	1	paper_object_015_new	6	565	0.0	8	1
264	8	1	wood_object_048_new	10	998	0.0	8	1
272	8	1	fabric_moderate_022_new	1	22	0.0	8	1
280	8	1	plastic_moderate_016_new	7	616	0.0	8	1
288	8	1	leather_moderate_010_new	4	310	0.0	8	1
296	8	1	foliage_final_064_new	2	164	0.0	8	1
304	8	1	water_moderate_022_new	9	822	0.0	8	1
312	8	1	metal_moderate_030_new	5	430	0.0	8	1
320	8	1	plastic_object_013_new	7	663	0.0	8	1
328	8	1	plastic_object_006_new	7	656	0.0	8	1
336	8	1	plastic_object_016_new	7	666	0.0	8	1
344	8	2	plastic_object_016_new	7	666	347.09074679599144	8	1
352	8	1	metal_object_040_new	5	490	0.0	8	1
360	8	1	fabric_moderate_001_new	1	1	0.0	8	1
368	8	1	plastic_moderate_039_new	7	639	0.0	8	1
376	8	1	foliage_final_068_new	2	168	0.0	8	1
384	8	1	stone_object_039_new	8	789	0.0	8	1
392	8	2	stone_object_039_new	8	789	395.2702385500015	8	1
400	8	1	glass_object_003_new	3	253	0.0	8	1
408	8	2	glass_object_003_new	3	253	412.0326338430168	8	1
416	8	1	metal_moderate_048_new	5	448	0.0	8	1
424	8	1	stone_moderate_028_new	8	728	0.0	8	1
432	8	1	glass_moderate_029_new	3	229	0.0	8	1
440	8	1	paper_object_014_new	6	564	0.0	8	1
448	8	1	fabric_moderate_041_new	1	41	0.0	8	1
456	8	1	glass_object_045_new	3	295	0.0	8	1
464	8	1	wood_moderate_035_new	10	935	0.0	8	1
472	6	-2	n/a	n/a	n/a	0.0	8	1
