onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	9
32	8	1	n03483823_8150	1	29	0.0	9
40	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	9
48	8	1	n02951358_23759	1	21	0.0	9
56	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	9
64	8	1	n02799175_11275	1	15	0.0	9
72	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	9
80	8	2	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	80.72006967400375	9
88	8	1	n01855672_15767	1	2	0.0	9
96	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	9
104	8	1	n04070727_16664	1	32	0.0	9
112	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	9
120	8	1	n02802215_26105	1	16	0.0	9
128	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	9
136	8	1	n02005790_9371	1	6	0.0	9
144	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	9
152	8	1	n03950228_27533	1	31	0.0	9
160	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	9
168	8	1	n02841315_35046	1	17	0.0	9
176	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	9
184	8	1	n04233124_14971	1	34	0.0	9
192	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	9
200	8	1	n03472535_4645	1	27	0.0	9
208	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	9
216	8	1	n04297750_25624	1	36	0.0	9
224	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	9
232	8	2	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	232.76830879499903	9
240	8	1	n04210120_9062	1	33	0.0	9
248	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	9
256	8	1	n02843158_4722	1	18	0.0	9
264	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	9
272	8	1	n02974003_9408	1	22	0.0	9
280	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	9
288	8	1	n03335030_10544	1	24	0.0	9
296	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	9
304	8	1	n03483823_7612	1	28	0.0	9
312	8	2	n03483823_7612	1	28	313.6458721250092	9
320	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	9
328	8	1	n02766534_15976	1	13	0.0	9
336	8	2	n02766534_15976	1	13	336.78966576200037	9
344	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	9
352	8	1	n02472293_34273	1	12	0.0	9
360	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	9
368	6	-2	n/a	n/a	n/a	0.0	9
