onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	4	2
32	8	1	n07758680_15982	146	1165	0.0	4	2
40	8	1	n02233338_6133	26	207	0.0	4	2
48	8	1	n01784675_13237	10	73	0.0	4	2
56	8	2	n01784675_13237	10	73	57.036582892993465	4	2
64	8	1	n03837869_5857	99	788	0.0	4	2
72	8	1	n03721384_6760	91	728	0.0	4	2
80	8	1	n04123740_12463	111	882	0.0	4	2
88	8	1	n01944390_16184	15	113	0.0	4	2
96	8	1	n03397947_4284	68	540	0.0	4	2
104	8	1	n03400231_8108	69	552	0.0	4	2
112	8	1	n03612010_4285	85	677	0.0	4	2
120	8	1	n03623556_6577	86	686	0.0	4	2
128	8	1	n02055803_4843	20	153	0.0	4	2
136	8	1	n04409515_5752	130	1038	0.0	4	2
144	8	1	n03743279_12095	92	730	0.0	4	2
152	8	1	n07734744_5653	144	1148	0.0	4	2
160	8	1	n01768244_9890	7	56	0.0	4	2
168	8	1	n01963571_28170	16	126	0.0	4	2
176	8	1	n03335030_14253	64	506	0.0	4	2
184	8	1	n04409806_7672	131	1046	0.0	4	2
192	8	1	n03646296_7798	88	703	0.0	4	2
200	8	2	n03646296_7798	88	703	201.3262136039848	4	2
208	8	1	n01639765_22407	2	9	0.0	4	2
216	8	2	n01639765_22407	2	9	217.03691663197242	4	2
224	8	1	n02692877_14682	40	315	0.0	4	2
232	8	1	n04197391_18597	116	924	0.0	4	2
240	8	1	n03602883_8804	82	656	0.0	4	2
248	8	1	n02445715_17475	34	269	0.0	4	2
256	8	1	n03541923_4374	79	631	0.0	4	2
264	8	1	n02131653_13952	24	187	0.0	4	2
272	8	1	n02432983_13166	32	249	0.0	4	2
280	8	1	n03642806_13072	87	689	0.0	4	2
288	8	1	n04225987_6665	117	934	0.0	4	2
296	8	1	n03359137_26112	66	524	0.0	4	2
304	8	1	n03512147_5054	78	623	0.0	4	2
312	8	1	n03982430_38731	104	830	0.0	4	2
320	8	1	n03436182_1660	71	564	0.0	4	2
328	8	1	n03472535_283	74	589	0.0	4	2
336	8	1	n04591713_1761	141	1121	0.0	4	2
344	8	1	n03394916_33757	67	533	0.0	4	2
352	8	2	n03394916_33757	67	533	353.0427408179967	4	2
360	8	1	n02480855_14628	36	283	0.0	4	2
368	8	1	n03209910_29141	61	485	0.0	4	2
376	8	1	n01855672_13449	13	98	0.0	4	2
384	8	1	n02068974_6018	21	167	0.0	4	2
392	8	1	n02226429_17165	25	198	0.0	4	2
400	8	1	n02808440_38805	46	365	0.0	4	2
408	8	2	n02808440_38805	46	365	409.04328851698665	4	2
416	8	1	n04398044_16414	128	1020	0.0	4	2
424	8	1	n03255030_1413	62	490	0.0	4	2
432	8	1	n04254680_10170	119	946	0.0	4	2
440	8	1	n03760671_7895	94	750	0.0	4	2
448	8	1	n04612026_7911	142	1136	0.0	4	2
456	8	1	n04180888_3216	115	916	0.0	4	2
464	8	1	n04272054_15977	121	961	0.0	4	2
472	6	-2	n/a	n/a	n/a	0.0	4	2
