onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	10	1
32	8	1	n01639765_37122	2	11	0.0	10	1
40	8	1	n04113406_21007	106	844	0.0	10	1
48	8	1	n01855672_15310	10	77	0.0	10	1
56	8	1	n03837869_8484	95	759	0.0	10	1
64	8	1	n02165456_16979	150	1196	0.0	10	1
72	8	1	n03472535_283	70	557	0.0	10	1
80	8	1	n07758680_12418	142	1130	0.0	10	1
88	8	2	n07758680_12418	142	1130	89.03767023999535	10	1
96	8	1	n02346627_10311	25	193	0.0	10	1
104	8	1	n03623556_8389	82	655	0.0	10	1
112	8	1	n03445777_10782	68	538	0.0	10	1
120	8	1	n03467796_6847	69	550	0.0	10	1
128	8	1	n11978233_41489	143	1143	0.0	10	1
136	8	1	n03187595_91	56	447	0.0	10	1
144	8	1	n02769748_32217	38	300	0.0	10	1
152	8	1	n12582231_18321	144	1145	0.0	10	1
160	8	1	n03609235_7271	80	640	0.0	10	1
168	8	1	n01910747_548	149	1190	0.0	10	1
176	8	2	n01910747_548	149	1190	177.0290770270003	10	1
184	8	1	n03792782_5665	92	734	0.0	10	1
192	8	1	n01970164_12603	14	105	0.0	10	1
200	8	1	n04497801_760	134	1071	0.0	10	1
208	8	1	n04412416_10353	128	1017	0.0	10	1
216	8	1	n01877134_10662	11	82	0.0	10	1
224	8	1	n02236241_5223	23	180	0.0	10	1
232	8	1	n01491361_3453	147	1170	0.0	10	1
240	8	1	n02055803_9893	17	136	0.0	10	1
248	8	1	n03607659_5173	79	628	0.0	10	1
256	8	2	n03607659_5173	79	628	257.0409427839986	10	1
264	8	1	n04168199_10150	110	873	0.0	10	1
272	8	1	n04555897_39418	135	1078	0.0	10	1
280	8	1	n02508213_13464	35	276	0.0	10	1
288	8	1	n04313503_22884	120	957	0.0	10	1
296	8	1	n03436182_12210	67	530	0.0	10	1
304	8	2	n03436182_12210	67	530	305.0306447449984	10	1
312	8	1	n02766534_64673	37	296	0.0	10	1
320	8	1	n03918737_4580	97	775	0.0	10	1
328	8	1	n02084071_27182	19	149	0.0	10	1
336	8	1	n02974003_2406	49	386	0.0	10	1
344	8	1	n03815615_7628	94	751	0.0	10	1
352	8	1	n03085013_22686	54	427	0.0	10	1
360	8	1	n02131653_10825	21	161	0.0	10	1
368	8	1	n04154565_19381	109	870	0.0	10	1
376	8	1	n02317335_11408	24	185	0.0	10	1
384	8	1	n03085219_6529	55	438	0.0	10	1
392	8	1	n07734744_5146	140	1115	0.0	10	1
400	8	1	n01768244_8871	7	54	0.0	10	1
408	8	1	n04376876_16171	123	982	0.0	10	1
416	8	1	n04123740_12463	107	850	0.0	10	1
424	8	1	n02005790_5354	15	118	0.0	10	1
432	8	1	n03790512_12009	91	722	0.0	10	1
440	8	1	n02841315_22761	44	350	0.0	10	1
448	8	2	n02841315_22761	44	350	449.03341014200123	10	1
456	8	1	n03982430_37727	100	797	0.0	10	1
464	8	1	n03496296_14114	73	580	0.0	10	1
472	6	-2	n/a	n/a	n/a	0.0	10	1
