onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	7	2
32	8	1	n01697457_423	148	1181	0.0	7	2
40	8	1	n02481823_15941	33	259	0.0	7	2
48	8	2	n02481823_15941	33	259	49.18142661499951	7	2
56	8	1	n03886762_21877	96	766	0.0	7	2
64	8	1	n03345487_6365	61	486	0.0	7	2
72	8	1	n04146614_9889	108	864	0.0	7	2
80	8	1	n01645776_8879	3	20	0.0	7	2
88	8	1	n02814860_37788	43	343	0.0	7	2
96	8	1	n01518878_5958	1	5	0.0	7	2
104	8	1	n02346627_7809	25	200	0.0	7	2
112	8	1	n07734744_8647	140	1120	0.0	7	2
120	8	1	n04154565_12763	109	866	0.0	7	2
128	8	1	n01664990_13731	4	26	0.0	7	2
136	8	2	n01664990_13731	4	26	137.16291849000027	7	2
144	8	1	n02084071_28249	19	150	0.0	7	2
152	8	1	n04376876_10606	123	978	0.0	7	2
160	8	1	n04044716_19527	102	813	0.0	7	2
168	8	1	n01726692_30357	6	43	0.0	7	2
176	8	1	n04284002_20945	119	951	0.0	7	2
184	8	1	n02692877_17833	36	285	0.0	7	2
192	8	1	n03760671_7895	90	718	0.0	7	2
200	8	1	n03543603_10424	76	601	0.0	7	2
208	8	1	n03255030_18182	58	459	0.0	7	2
216	8	1	n02090827_13480	20	155	0.0	7	2
224	8	1	n01855672_15809	10	79	0.0	7	2
232	8	2	n01855672_15809	10	79	233.0440672550003	7	2
240	8	1	n04401680_17952	125	993	0.0	7	2
248	8	1	n03467796_5051	69	548	0.0	7	2
256	8	1	n03950228_32200	99	789	0.0	7	2
264	8	1	n02508213_7987	35	280	0.0	7	2
272	8	1	n03335030_21952	60	476	0.0	7	2
280	8	1	n02131653_3900	21	165	0.0	7	2
288	8	1	n03209910_157	57	450	0.0	7	2
296	8	2	n03209910_157	57	450	297.07475648200034	7	2
304	8	1	n03982430_9407	100	800	0.0	7	2
312	8	1	n03400231_4196	65	518	0.0	7	2
320	8	1	n03496296_9005	73	584	0.0	7	2
328	8	1	n02769748_37730	38	302	0.0	7	2
336	8	2	n02769748_37730	38	302	337.374229903	7	2
344	8	1	n07758680_13497	142	1131	0.0	7	2
352	8	1	n03602883_10856	78	618	0.0	7	2
360	8	1	n04555897_13510	135	1073	0.0	7	2
368	8	1	n03612010_9076	81	648	0.0	7	2
376	8	1	n07756951_17047	141	1125	0.0	7	2
384	8	1	n03815615_8756	94	752	0.0	7	2
392	8	1	n03646296_2966	84	667	0.0	7	2
400	8	1	n04398044_14381	124	987	0.0	7	2
408	8	1	n02843158_7756	45	358	0.0	7	2
416	8	1	n04409515_22109	126	1003	0.0	7	2
424	8	1	n04591713_3315	137	1091	0.0	7	2
432	8	1	n03623556_17722	82	651	0.0	7	2
440	8	1	n02472293_13453	31	243	0.0	7	2
448	8	1	n03038480_6604	51	407	0.0	7	2
456	8	1	n03924679_11484	98	778	0.0	7	2
464	8	1	n04168199_9648	110	878	0.0	7	2
472	6	-2	n/a	n/a	n/a	0.0	7	2
