onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	14	1
32	8	1	n04612026_770	138	1103	0.0	14	1
40	8	1	n03815615_17450	94	746	0.0	14	1
48	8	1	n02165456_5824	150	1199	0.0	14	1
56	8	1	n04146614_16469	108	859	0.0	14	1
64	8	2	n04146614_16469	108	859	65.0318485270036	14	1
72	8	1	n03886762_12568	96	763	0.0	14	1
80	8	1	n04401680_28024	125	998	0.0	14	1
88	8	1	n04070727_18299	103	819	0.0	14	1
96	8	1	n04373894_22727	122	970	0.0	14	1
104	8	1	n02843158_6490	45	357	0.0	14	1
112	8	1	n03760671_10975	90	713	0.0	14	1
120	8	2	n03760671_10975	90	713	121.03074350600218	14	1
128	8	1	n04255586_2163	116	922	0.0	14	1
136	8	1	n03467796_5384	69	549	0.0	14	1
144	8	1	n12596148_6386	145	1157	0.0	14	1
152	8	1	n03335030_26098	60	477	0.0	14	1
160	8	1	n04086273_5433	104	832	0.0	14	1
168	8	1	n04272054_56965	117	935	0.0	14	1
176	8	1	n03918737_11347	97	769	0.0	14	1
184	8	2	n03918737_11347	97	769	185.02941435200046	14	1
192	8	1	n04442312_10246	130	1033	0.0	14	1
200	8	1	n01970164_14781	14	106	0.0	14	1
208	8	1	n02769748_26776	38	299	0.0	14	1
216	8	1	n02885462_17169	47	371	0.0	14	1
224	8	1	n03359137_21741	62	491	0.0	14	1
232	8	1	n02055803_5499	17	130	0.0	14	1
240	8	2	n02055803_5499	17	130	241.0283357849985	14	1
248	8	1	n03255030_671	58	462	0.0	14	1
256	8	1	n03743279_11113	88	697	0.0	14	1
264	8	1	n04398044_16414	124	988	0.0	14	1
272	8	1	n01963571_28170	13	102	0.0	14	1
280	8	1	n03261776_27103	59	469	0.0	14	1
288	8	1	n03187595_9726	56	448	0.0	14	1
296	8	1	n04197391_11231	112	889	0.0	14	1
304	8	1	n02802215_6616	41	327	0.0	14	1
312	8	1	n04009552_5313	101	806	0.0	14	1
320	8	1	n01639765_47681	2	14	0.0	14	1
328	8	1	n04555897_23902	135	1075	0.0	14	1
336	8	1	n03436182_5137	67	534	0.0	14	1
344	8	1	n03544143_4767	77	614	0.0	14	1
352	8	1	n02084071_23836	19	148	0.0	14	1
360	8	1	n02503517_9095	34	272	0.0	14	1
368	8	1	n02480855_8638	32	255	0.0	14	1
376	8	1	n01704323_8767	5	38	0.0	14	1
384	8	1	n02226429_12778	22	170	0.0	14	1
392	8	1	n04591713_2310	137	1090	0.0	14	1
400	8	1	n01877134_11344	11	84	0.0	14	1
408	8	1	n02841315_35046	44	352	0.0	14	1
416	8	1	n03543603_7440	76	606	0.0	14	1
424	8	1	n02374451_15307	26	204	0.0	14	1
432	8	2	n02374451_15307	26	204	433.02429944100004	14	1
440	8	1	n02808440_5873	42	336	0.0	14	1
448	8	1	n03085013_24642	54	432	0.0	14	1
456	8	1	n03445777_10587	68	537	0.0	14	1
464	8	1	n03924679_6907	98	782	0.0	14	1
472	6	-2	n/a	n/a	n/a	0.0	14	1
