onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	13	1
32	8	1	n01833805_9089	9	72	0.0	13	1
40	8	1	n13111881_15726	146	1163	0.0	13	1
48	8	1	n02508213_5695	35	279	0.0	13	1
56	8	1	n03950228_37563	99	791	0.0	13	1
64	8	1	n03792782_7077	92	735	0.0	13	1
72	8	1	n02814860_30610	43	340	0.0	13	1
80	8	1	n03079230_22337	53	420	0.0	13	1
88	8	1	n02882647_3406	46	367	0.0	13	1
96	8	1	n03602883_16220	78	622	0.0	13	1
104	8	1	n12582231_29287	144	1150	0.0	13	1
112	8	1	n04090263_6394	105	839	0.0	13	1
120	8	1	n04376876_11868	123	979	0.0	13	1
128	8	2	n04376876_11868	123	979	129.03654722499778	13	1
136	8	1	n03623556_16837	82	650	0.0	13	1
144	8	1	n07758680_17888	142	1134	0.0	13	1
152	8	1	n03494278_42246	72	576	0.0	13	1
160	8	1	n02346627_12197	25	194	0.0	13	1
168	8	1	n01910747_2023	149	1188	0.0	13	1
176	8	1	n04313503_23211	120	959	0.0	13	1
184	8	1	n04477387_4979	132	1052	0.0	13	1
192	8	1	n03496296_10113	73	577	0.0	13	1
200	8	1	n04168199_10620	110	874	0.0	13	1
208	8	1	n02692877_11314	36	282	0.0	13	1
216	8	1	n02974003_9408	49	392	0.0	13	1
224	8	1	n03345487_7233	61	487	0.0	13	1
232	8	1	n03790512_13675	91	723	0.0	13	1
240	8	1	n07734017_12439	139	1106	0.0	13	1
248	8	1	n03512147_489	74	590	0.0	13	1
256	8	1	n03038480_3370	51	406	0.0	13	1
264	8	2	n03038480_3370	51	406	265.03383404600027	13	1
272	8	1	n03541923_3599	75	597	0.0	13	1
280	8	1	n04409515_2581	126	1004	0.0	13	1
288	8	1	n04113406_5900	106	848	0.0	13	1
296	8	1	n03746005_5789	89	708	0.0	13	1
304	8	2	n03746005_5789	89	708	305.03300737799873	13	1
312	8	1	n04320973_15299	121	964	0.0	13	1
320	8	1	n04587559_10400	136	1081	0.0	13	1
328	8	2	n04587559_10400	136	1081	329.03255866799736	13	1
336	8	1	n03063599_4061	52	412	0.0	13	1
344	8	1	n02943871_4136	48	380	0.0	13	1
352	8	1	n01697457_874	148	1183	0.0	13	1
360	8	1	n02998003_5381	50	397	0.0	13	1
368	8	1	n03472535_1417	70	554	0.0	13	1
376	8	1	n03425413_16822	66	522	0.0	13	1
384	8	1	n04409806_4052	127	1012	0.0	13	1
392	8	1	n02800213_3108	40	318	0.0	13	1
400	8	1	n07734744_8048	140	1119	0.0	13	1
408	8	1	n02054036_7221	16	127	0.0	13	1
416	8	1	n11978233_16933	143	1137	0.0	13	1
424	8	1	n02236241_1360	23	177	0.0	13	1
432	8	1	n03400231_18679	65	514	0.0	13	1
440	8	1	n03085219_3690	55	434	0.0	13	1
448	8	1	n04254680_1190	115	915	0.0	13	1
456	8	1	n03837869_5198	95	755	0.0	13	1
464	8	2	n03837869_5198	95	755	465.0300989649986	13	1
472	6	-2	n/a	n/a	n/a	0.0	13	1
