onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	6	2
32	8	1	water_moderate_049_new	9	849	0.0	6	2
40	8	1	foliage_final_050_new	2	150	0.0	6	2
48	8	1	plastic_moderate_046_new	7	646	0.0	6	2
56	8	1	glass_moderate_030_new	3	230	0.0	6	2
64	8	1	foliage_final_047_new	2	147	0.0	6	2
72	8	1	plastic_object_014_new	7	664	0.0	6	2
80	8	1	water_moderate_034_new	9	834	0.0	6	2
88	8	1	plastic_moderate_015_new	7	615	0.0	6	2
96	8	1	fabric_object_037_new	1	87	0.0	6	2
104	8	1	water_moderate_043_new	9	843	0.0	6	2
112	8	2	water_moderate_043_new	9	843	113.04140919301426	6	2
120	8	1	water_object_003_new	9	853	0.0	6	2
128	8	1	fabric_moderate_015_new	1	15	0.0	6	2
136	8	1	fabric_object_022_new	1	72	0.0	6	2
144	8	1	glass_moderate_019_new	3	219	0.0	6	2
152	8	1	metal_moderate_037_new	5	437	0.0	6	2
160	8	1	stone_moderate_044_new	8	744	0.0	6	2
168	8	1	fabric_object_035_new	1	85	0.0	6	2
176	8	2	fabric_object_035_new	1	85	177.44926518198918	6	2
184	8	1	wood_object_044_new	10	994	0.0	6	2
192	8	1	glass_moderate_044_new	3	244	0.0	6	2
200	8	1	plastic_object_049_new	7	699	0.0	6	2
208	8	1	water_moderate_021_new	9	821	0.0	6	2
216	8	1	stone_moderate_029_new	8	729	0.0	6	2
224	8	1	paper_moderate_002_new	6	502	0.0	6	2
232	8	1	metal_object_032_new	5	482	0.0	6	2
240	8	1	leather_object_023_new	4	373	0.0	6	2
248	8	1	leather_object_029_new	4	379	0.0	6	2
256	8	1	glass_object_037_new	3	287	0.0	6	2
264	8	1	foliage_final_014_new	2	114	0.0	6	2
272	8	1	plastic_moderate_025_new	7	625	0.0	6	2
280	8	2	plastic_moderate_025_new	7	625	281.039862731006	6	2
288	8	1	glass_moderate_045_new	3	245	0.0	6	2
296	8	1	paper_object_019_new	6	569	0.0	6	2
304	8	1	wood_moderate_018_new	10	918	0.0	6	2
312	8	1	foliage_final_079_new	2	179	0.0	6	2
320	8	2	foliage_final_079_new	2	179	321.3884776410123	6	2
328	8	1	paper_moderate_028_new	6	528	0.0	6	2
336	8	1	wood_object_004_new	10	954	0.0	6	2
344	8	1	metal_object_027_new	5	477	0.0	6	2
352	8	1	fabric_object_004_new	1	54	0.0	6	2
360	8	1	wood_object_018_new	10	968	0.0	6	2
368	8	1	paper_object_039_new	6	589	0.0	6	2
376	8	1	leather_object_036_new	4	386	0.0	6	2
384	8	1	metal_moderate_017_new	5	417	0.0	6	2
392	8	1	stone_object_044_new	8	794	0.0	6	2
400	8	1	wood_object_019_new	10	969	0.0	6	2
408	8	2	wood_object_019_new	10	969	409.257455732004	6	2
416	8	1	leather_moderate_037_new	4	337	0.0	6	2
424	8	1	metal_object_023_new	5	473	0.0	6	2
432	8	1	paper_object_033_new	6	583	0.0	6	2
440	8	1	leather_moderate_022_new	4	322	0.0	6	2
448	8	1	foliage_final_084_new	2	184	0.0	6	2
456	8	1	stone_moderate_031_new	8	731	0.0	6	2
464	8	1	stone_moderate_023_new	8	723	0.0	6	2
472	6	-2	n/a	n/a	n/a	0.0	6	2
